"","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","lat_modified","lon_modified","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","terrain_rough","nutri_avail","nutri_rentention","region","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","survey_round","HDDS","FCS"
"4100","2233002601",0,1,1,0,0,1,0,1,0,0,0,0,0.857629358768463,34.3664779663086,21.5874,28.2628,33.1587,17.7028,36,9.01,1549,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",3,2011,"Uganda NPS 2010/2011",5,32
"4101","2233002602",0,1,1,0,0,0,0,1,0,0,0,0,0.857629358768463,34.3664779663086,20.4273,27.1724,32.6215,18.0889,35,7.5,1547,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",9,2011,"Uganda NPS 2010/2011",4,26.5
"4102","2233002603",0,1,1,0,0,0,0,0,0,0,0,0,0.857629358768463,34.3664779663086,21.5321,27.9143,33.5049,18.2131,35,9.01,1537,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",3,2011,"Uganda NPS 2010/2011",4,43.5
"4103","2233002604",0,1,1,0,0,1,0,0,0,0,1,2,0.857629358768463,34.3664779663086,21.4982,27.9458,33.4095,18.1177,35,9.01,1541,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",9,2011,"Uganda NPS 2010/2011",7,44.5
"4104","2233002607",0,1,0,1,0,0,0,0,0,0,0,0,0.857629358768463,34.3664779663086,21.7198,28.1949,33.466,17.9868,36,9.01,1538,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",3,2011,"Uganda NPS 2010/2011",3,42
"4105","2233002608",0,1,1,0,0,0,0,0,0,0,0,0,0.857629358768463,34.3664779663086,21.4109,27.8075,33.4373,18.2359,35,9.01,1536,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",3,2011,"Uganda NPS 2010/2011",4,54.5
"4106","2233002609",0,1,1,0,0,1,0,1,0,0,1,4,0.857629358768463,34.3664779663086,21.6494,28.1861,33.3595,17.9107,36,9.01,1547,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",9,2011,"Uganda NPS 2010/2011",6,67
"4107","2233002610",1,0,1,0,0,1,0,0,0,0,1,2,0.857629358768463,34.3664779663086,21.5944,27.958,33.5536,18.2202,35,9.01,1533,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230026","MANAFWA","MAGALE",3,2011,"Uganda NPS 2010/2011",6,64
"4108","2233002901",0,1,1,0,0,1,0,0,0,0,0,0,0.869543254375458,34.3812675476074,18.6796,26.419,30.7876,17.48,35,19.04,1465,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",7,2011,"Uganda NPS 2010/2011",4,32
"4109","2233002902",0,1,1,0,0,1,0,0,0,0,0,0,0.869543254375458,34.3812675476074,18.2769,25.2086,31.6652,18.9249,35,7.55,1429,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",7,2011,"Uganda NPS 2010/2011",3,28
"4110","2233002903",0,1,0,1,0,0,0,0,0,0,0,0,0.869543254375458,34.3812675476074,17.8697,25.8808,30.2208,17.5974,36,16.95,1354,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",1,2011,"Uganda NPS 2010/2011",3,11
"4111","2233002904",0,1,1,0,0,1,0,0,0,0,0,0,0.869543254375458,34.3812675476074,19.0161,26.3889,31.3543,17.8379,35,9.93,1495,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",1,2011,"Uganda NPS 2010/2011",2,13
"4112","2233002905",0,1,1,0,0,1,0,1,0,0,1,1,0.869543254375458,34.3812675476074,18.6655,25.8467,31.4838,18.3304,35,9.93,1452,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",1,2011,"Uganda NPS 2010/2011",4,30.5
"4113","2233002906",0,1,1,0,0,0,0,0,0,0,0,0,0.869543254375458,34.3812675476074,19.7685,27.1528,31.5814,17.4,35,9.86,1546,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",1,2011,"Uganda NPS 2010/2011",4,23.5
"4114","2233002907",0,1,1,0,0,1,0,0,0,0,1,1,0.869543254375458,34.3812675476074,18.1648,25.0228,31.7177,19.0971,35,7.55,1437,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",7,2011,"Uganda NPS 2010/2011",3,28
"4115","2233002908",0,1,1,0,0,0,0,0,0,0,0,0,0.869543254375458,34.3812675476074,17.861,25.8571,30.2375,17.625,36,16.95,1354,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",1,2011,"Uganda NPS 2010/2011",4,19
"4116","2233002909",0,1,1,0,0,1,0,0,0,0,1,1,0.869543254375458,34.3812675476074,19.4541,26.9233,31.3699,17.4396,35,9.86,1541,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",7,2011,"Uganda NPS 2010/2011",5,35.5
"4117","2233002910",0,1,1,0,0,1,0,0,0,0,0,0,0.869543254375458,34.3812675476074,18.6693,26.0635,31.2217,18.008,35,9.93,1463,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint",2,"Rural","2230029","MANAFWA","MAGALE",7,2011,"Uganda NPS 2010/2011",5,75
"4118","2243001302",0,1,1,0,0,1,0,1,0,0,1,1,0.961448907852173,33.5919456481934,13.7289,24.1081,42.7824,18.2863,28,2.88,1064,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",7,2011,"Uganda NPS 2010/2011",5,59
"4119","2243001303",0,1,1,0,0,0,0,0,0,0,0,0,0.961448907852173,33.5919456481934,13.8205,23.8921,43.0679,18.7468,30,1.73,1065,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",1,2011,"Uganda NPS 2010/2011",2,21
"4120","2243001304",0,1,1,0,0,0,0,1,0,0,0,0,0.961448907852173,33.5919456481934,14.1816,23.5563,43.3716,18.8018,32,1.73,1069,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",1,2011,"Uganda NPS 2010/2011",4,22
"4121","2243001305",0,1,0,1,0,1,0,0,0,0,0,0,0.961448907852173,33.5919456481934,13.1725,24.4391,42.6358,18.9122,21,2.44,1056,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",1,2011,"Uganda NPS 2010/2011",1,14
"4122","2243001306",0,1,0,1,0,1,0,0,0,0,0,0,0.961448907852173,33.5919456481934,14.5787,23.0541,43.935,19.3796,32,1.97,1064,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",1,2011,"Uganda NPS 2010/2011",6,43
"4123","2243001307",0,1,1,0,0,1,0,1,1,0,1,1,0.961448907852173,33.5919456481934,14.1132,23.5765,43.3873,18.9522,33,1.73,1068,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",7,2011,"Uganda NPS 2010/2011",4,37
"4124","2243001308",0,1,0,1,0,0,0,0,0,0,0,0,0.961448907852173,33.5919456481934,13.3496,24.2011,42.9341,19.2754,22,2.44,1056,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",7,2011,"Uganda NPS 2010/2011",3,49
"4125","2243001309",0,1,1,0,0,1,0,1,1,0,1,1,0.961448907852173,33.5919456481934,13.2848,24.6565,42.2044,17.8049,23,2.88,1059,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",1,2011,"Uganda NPS 2010/2011",7,37.5
"4126","2243001310",1,0,1,0,0,1,0,1,0,0,1,2,0.961448907852173,33.5919456481934,13.72,24.2889,42.5303,17.7817,28,2.88,1070,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",7,2011,"Uganda NPS 2010/2011",7,77
"4127","224300131003",0,1,0,1,0,0,0,1,0,0,1,1,0.961448907852173,33.5919456481934,13.6352,24.3428,42.4905,17.8335,28,2.88,1069,"High-altitude Plains","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","NAMUTUMBA","IVUKULA",7,2011,"Uganda NPS 2010/2011",5,40
"4128","224300131004",1,0,1,0,0,0,0,0,0,0,0,0,0.351066559553146,32.667366027832,0.2949,5.2202,12.448,22.8405,41,3.79,1154,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",1,"Rural","2240013","WAKISO","KIRA TOWN COUNCIL",8,2011,"Uganda NPS 2010/2011",4,32
"4129","224300131006",1,0,1,0,0,1,1,0,0,0,1,1,0.757181465625763,33.6212882995605,0.216,24.2149,24.2149,24.2149,35,3.28,1108,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",2,"Rural","2240013","IGANGA","BUSEMBATIA TOWN COUNCIL",9,2011,"Uganda NPS 2010/2011",7,84
"4130","2302300080102",0,1,0,1,0,0,0,1,0,0,1,1,2.42460131645203,32.851692199707,13.5729,20.5849,20.5849,58.1011,35,2.67,1113,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020008","","",5,2011,"Uganda NPS 2010/2011",4,22
"4131","2302300351202",1,0,0,1,0,1,0,0,0,0,0,0,1.90533483028412,32.3719940185547,0.4914,70.6665,70.6665,19.6253,51,2.36,1047,"High-altitude Plains","Severe Constraint","Moderate Constraint",3,"Rural","3020035","","",7,2011,"Uganda NPS 2010/2011",7,60.5
"4132","2302300351204",0,1,0,1,0,0,0,0,0,0,0,0,1.90533483028412,32.3719940185547,0.9395,70.506,70.506,19.4038,38,2.36,1047,"High-altitude Plains","Severe Constraint","Moderate Constraint",3,"Rural","3020035","","",7,2011,"Uganda NPS 2010/2011",2,7
"4133","2307300170803",0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Rural","3070017","","",7,2011,"Uganda NPS 2010/2011",6,38
"4134","2307300220102",0,1,0,1,0,0,0,0,0,0,0,0,2.18861675262451,33.1163444519043,7.1471,22.9887,22.9887,22.9887,35,2.69,1092,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3070022","","",5,2011,"Uganda NPS 2010/2011",5,21.5
"4135","2309300020710",0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Rural","3090002","","",6,2011,"Uganda NPS 2010/2011",5,31.5
"4136","2321300280802",0,1,0,1,0,1,0,0,0,0,1,1,2.29793643951416,32.4508323669434,6.2534,52.7854,52.7854,7.9017,35,1.68,1059,"High-altitude Plains","Moderate Constraint","No or Slight Constraint",3,"Urban","3210028","","",4,2011,"Uganda NPS 2010/2011",5,34
"4137","3013000301",0,1,0,1,0,0,0,0,0,0,0,0,3.39455413818359,31.942964553833,0.0456,18.9981,77.9402,18.9981,15,1.89,720,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",1,2011,"Uganda NPS 2010/2011",6,39
"4138","3013000302",0,1,0,1,0,1,0,1,0,0,1,1,3.39455413818359,31.942964553833,0.0417,19.8849,77.887,19.8849,12,2.39,709,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",1,2011,"Uganda NPS 2010/2011",6,37.5
"4139","3013000303",0,1,0,1,0,1,0,1,0,0,1,2,3.33956956863403,31.8304347991943,0.8185,6.7075,82.2049,6.7075,18,7.29,797,"Low Plateaus","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","PAKELE",7,2011,"Uganda NPS 2010/2011",5,45
"4140","3013000304",0,1,0,1,0,0,0,0,0,0,0,0,3.39455413818359,31.942964553833,0.1015,18.4512,77.9563,18.4512,10,2.39,712,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",1,2011,"Uganda NPS 2010/2011",5,23
"4141","3013000305",0,1,0,1,0,1,0,1,0,0,1,2,3.39455413818359,31.942964553833,0.3028,18.4163,78.3461,18.4163,8,2.39,713,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",1,2011,"Uganda NPS 2010/2011",5,38.5
"4142","3013000306",0,1,0,1,0,0,0,1,0,0,1,1,3.39455413818359,31.942964553833,0.0842,18.9017,77.9171,18.9017,15,1.89,719,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",1,2011,"Uganda NPS 2010/2011",5,43
"4143","3013000308",0,1,0,1,0,1,0,1,0,0,0,0,3.39455413818359,31.942964553833,1.6503,17.0373,79.8135,17.0373,14,2.29,680,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",7,2011,"Uganda NPS 2010/2011",6,55.5
"4144","3013000309",0,1,0,1,0,1,0,1,0,0,0,0,3.39455413818359,31.942964553833,0.5447,18.4844,78.5726,18.4844,8,2.39,717,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",7,2011,"Uganda NPS 2010/2011",5,76
"4145","3013000310",0,1,0,1,0,1,0,1,0,0,1,2,3.39455413818359,31.942964553833,0.1668,18.9888,77.8262,18.9888,15,1.89,721,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3010003","ADJUMANI","DZAIPI",7,2011,"Uganda NPS 2010/2011",5,39
"4146","3021000201",1,0,1,0,0,1,0,1,0,0,1,1,2.15481948852539,32.6993865966797,8.2923,26.2576,26.2576,25.5542,60,2.46,1076,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","KOLE","BALLA",12,2010,"Uganda NPS 2010/2011",6,55
"4147","3021000203",1,0,1,0,0,1,0,1,0,0,1,2,1.97871387004852,32.5296211242676,0.0247,50.6674,50.6674,1.8837,36,1.66,1047,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC TOWN COUNCIL",12,2010,"Uganda NPS 2010/2011",7,49.5
"4148","3021000205",1,0,1,0,0,1,0,1,0,0,1,1,1.97871387004852,32.5296211242676,0.3598,50.4281,50.4281,2.2782,42,1.66,1043,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC TOWN COUNCIL",12,2010,"Uganda NPS 2010/2011",4,21
"4149","3021000207",1,0,1,0,0,1,1,1,0,1,1,3,1.97871387004852,32.5296211242676,0.046,50.7849,50.7849,1.9508,42,1.78,1045,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC TOWN COUNCIL",12,2010,"Uganda NPS 2010/2011",7,83
"4150","3021000210",1,0,1,0,0,1,1,1,1,0,1,4,2.11768364906311,32.5353012084961,13.8914,42.0927,42.0927,16.9499,31,1.99,1044,"High-altitude Plains","Moderate Constraint","No or Slight Constraint",3,"Urban","3020002","APAC","CHEGERE",12,2010,"Uganda NPS 2010/2011",6,67
"4151","3021000211",1,0,1,0,0,0,1,1,0,0,1,4,1.97871387004852,32.5296211242676,0.3408,49.1459,49.1459,2.2577,45,1.92,1055,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC TOWN COUNCIL",12,2010,"Uganda NPS 2010/2011",5,36.5
"4152","3021000212",1,0,1,0,0,1,0,1,0,0,1,2,1.97871387004852,32.5296211242676,3.2153,49.3617,49.3617,5.1857,39,1.31,1042,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC",12,2010,"Uganda NPS 2010/2011",5,58
"4153","3021000213",1,0,1,0,0,0,0,1,0,0,1,2,1.97871387004852,32.5296211242676,0.1599,50.6337,50.6337,2.0668,40,1.78,1044,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Urban","3020002","APAC","APAC TOWN COUNCIL",12,2010,"Uganda NPS 2010/2011",6,38
"4154","3023000301",1,0,1,0,0,0,0,0,0,0,0,0,2.43073320388794,32.7466316223145,13.893,25.1916,25.1916,56.5079,40,2.97,1091,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",10,2010,"Uganda NPS 2010/2011",2,11
"4155","3023000302",0,1,0,1,0,0,0,0,0,0,0,0,2.43073320388794,32.7466316223145,14.662,25.8043,25.8043,57.2775,41,2.69,1094,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",10,2010,"Uganda NPS 2010/2011",6,34
"4156","3023000303",0,1,0,1,0,1,0,0,0,0,0,0,2.43073320388794,32.7466316223145,13.0547,24.4561,24.4561,55.6593,39,2.43,1094,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",10,2010,"Uganda NPS 2010/2011",4,24
"4157","302300030303",0,1,0,1,0,1,0,1,0,0,1,1,2.56120586395264,32.9409027099609,1.6911,32.0708,32.0708,32.0708,26,2.46,1033,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3020003","LIRA","AROMO",4,2011,"Uganda NPS 2010/2011",4,33.5
"4158","302300030307",0,1,0,1,0,1,0,1,1,0,1,1,1.96819818019867,32.5683441162109,1.907,48.9681,48.9681,3.4307,53,1.85,1059,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","APAC","APAC",5,2011,"Uganda NPS 2010/2011",5,35.5
"4159","3023000304",0,1,0,1,0,1,0,1,0,0,0,0,2.43073320388794,32.7466316223145,14.9963,26.6898,26.6898,57.5899,37,2.64,1100,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",10,2010,"Uganda NPS 2010/2011",5,32
"4160","302300030403",0,1,0,1,0,1,0,1,0,0,0,0,2.43073320388794,32.7466316223145,15.0568,26.7439,26.7439,57.6489,37,2.64,1101,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",4,2011,"Uganda NPS 2010/2011",3,24
"4161","302300030404",0,1,0,1,0,1,0,1,0,0,0,0,2.43073320388794,32.7466316223145,15.1885,26.7178,26.7178,57.7853,36,3.2,1098,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",4,2011,"Uganda NPS 2010/2011",4,26
"4162","3023000305",0,1,0,1,0,0,0,1,0,0,0,0,2.43073320388794,32.7466316223145,13.178,25.1216,25.1216,55.7938,35,2.43,1091,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",10,2010,"Uganda NPS 2010/2011",6,23
"4163","3023000306",0,1,0,1,0,0,0,1,0,0,1,1,2.43073320388794,32.7466316223145,13.4521,25.571,25.571,56.063,36,2.92,1083,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",5,2011,"Uganda NPS 2010/2011",6,63.5
"4164","3023000307",0,1,0,1,0,0,0,1,0,0,0,0,2.43073320388794,32.7466316223145,15.5109,25.9499,25.9499,58.1263,38,2.41,1106,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",4,2011,"Uganda NPS 2010/2011",7,61.5
"4165","3023000308",0,1,0,1,0,1,0,1,0,0,0,0,2.43073320388794,32.7466316223145,15.3497,25.8304,25.8304,57.9646,38,2.86,1105,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",5,2011,"Uganda NPS 2010/2011",6,45.5
"4166","3023000309",0,1,0,1,0,0,0,1,0,0,0,0,2.43073320388794,32.7466316223145,16.2433,25.7544,25.7544,58.8458,35,2.99,1104,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",4,2011,"Uganda NPS 2010/2011",7,60
"4167","3023000310",0,1,0,1,0,1,0,1,0,0,1,1,2.43073320388794,32.7466316223145,13.0757,25.1669,25.1669,55.691,35,2.9,1091,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020003","KOLE","ABOKE",4,2011,"Uganda NPS 2010/2011",6,62.5
"4168","3023000501",0,1,0,1,0,0,0,0,0,0,0,0,2.42945981025696,32.8906021118164,6.6506,19.326,19.326,62.9222,20,2.76,1059,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",5,27
"4169","3023000502",0,1,0,1,0,1,0,0,0,0,0,0,2.42945981025696,32.8906021118164,4.0576,19.0252,19.0252,64.4647,35,2.2,1064,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",2,2011,"Uganda NPS 2010/2011",6,36
"4170","302300050202",0,1,0,1,0,1,0,1,0,0,0,0,2.42945981025696,32.8906021118164,3.9017,20.8058,20.8058,66.0921,22,2.85,1053,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","LIRA","OGUR",8,2011,"Uganda NPS 2010/2011",5,40.5
"4171","302300050205",0,1,0,1,0,0,0,0,0,0,1,1,2.60470652580261,32.8625717163086,7.3151,40.5181,36.9026,40.5181,12,1.9,1000,"High-altitude Plains","No or Slight Constraint","No or Slight Constraint",3,"Rural","3020005","LIRA","AROMO",8,2011,"Uganda NPS 2010/2011",2,11.5
"4172","3023000503",1,0,1,0,0,1,0,1,0,0,1,1,2.42945981025696,32.8906021118164,5.7195,20.4691,20.4691,64.5554,30,2.51,1047,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",2,2011,"Uganda NPS 2010/2011",5,41.5
"4173","3023000504",0,1,0,1,0,0,0,0,0,0,0,0,2.42945981025696,32.8906021118164,4.3332,18.3874,18.3874,63.8544,35,3.2,1065,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",2,2011,"Uganda NPS 2010/2011",6,42.5
"4174","3023000505",0,1,0,1,0,1,0,1,0,0,0,0,2.42945981025696,32.8906021118164,4.0523,17.8998,17.8998,63.7505,33,2.57,1074,"High-altitude Plains","Severe Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",2,2011,"Uganda NPS 2010/2011",5,31
"4175","3023000506",0,1,0,1,0,0,0,1,0,0,1,1,2.42945981025696,32.8906021118164,5.968,20.3239,20.3239,64.2475,30,2.51,1046,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",6,50
"4176","3023000507",0,1,0,1,0,0,0,1,0,0,1,1,2.42945981025696,32.8906021118164,5.9607,19.294,19.294,63.3884,27,2.5,1057,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",6,49.5
"4177","3023000508",0,1,0,1,0,1,0,1,0,0,0,0,2.42945981025696,32.8906021118164,4.1266,17.1684,17.1684,63.2957,30,2.57,1069,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",5,26.5
"4178","3023000509",0,1,0,1,0,1,0,1,0,0,0,0,2.42945981025696,32.8906021118164,5.8246,19.4602,19.4602,63.614,27,2.5,1057,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",4,32
"4179","3023000510",0,1,1,0,0,1,0,0,0,0,1,1,2.42945981025696,32.8906021118164,4.251,20.3069,20.3069,65.3982,24,2.93,1068,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","KOLE","ALITO",8,2011,"Uganda NPS 2010/2011",3,29
"4180","302300051003",0,1,0,1,0,1,0,1,0,0,1,2,2.25625014305115,32.8728981018066,1.6714,3.1814,3.1814,3.1814,51,2.32,1092,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","LIRA","LIRA",8,2011,"Uganda NPS 2010/2011",6,52
"4181","302300051004",1,0,1,0,0,1,0,1,0,0,1,2,2.27572822570801,32.9039154052734,0.3856,0.3316,0.3316,0.3316,20,2.58,1094,"High-altitude Plains","Moderate Constraint","Moderate Constraint",3,"Rural","3020005","LIRA","ADYEL",8,2011,"Uganda NPS 2010/2011",6,84
"4182","3023000801",0,1,0,1,0,0,0,1,0,0,0,0,2.42460131645203,32.851692199707,13.5989,20.6047,20.6047,58.1254,35,2.88,1110,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020008","KOLE","ALITO",5,2011,"Uganda NPS 2010/2011",4,22
"4183","302300080103",0,1,0,1,0,1,0,1,0,0,1,1,2.42460131645203,32.851692199707,13.6049,20.6189,20.6189,58.1795,35,2.88,1110,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint",3,"Rural","3020008","KOLE","ALITO",5,2011,"Uganda NPS 2010/2011",6,43
